QID37_Answer1,"Strongly disagree","Totalmente en desacuerdo","Discordo totalmente","強くそう思わない","非常不同意","Fortement en désaccord"
QID37_Answer2,"Disagree","Mayormente en desacuerdo","Discordo em grande parte","ほとんどそう思わない","基本不同意","Plutôt en désaccord"
QID37_Answer3,"Somewhat disagree","Algo en desacuerdo","Discordo um pouco","ややそう思わない","有点不同意","Un peu en désaccord"
QID37_Answer4,"Neither agree nor disagree","Ni de acuerdo ni en desacuerdo","Nem concordo nem discordo","どちらともいえない","既不同意也不反对","Ni en accord ni en désaccord"
QID37_Answer5,"Somewhat agree","Algo de acuerdo","Concordo um pouco","ややそう思う","有点同意","Un peu d'accord"
QID37_Answer6,"Agree","Mayormente de acuerdo","Concordo em grande parte","ほとんどそう思う","基本同意","Plutôt d'accord"
QID37_Answer7,"Strongly agree","Totalmente de acuerdo","Concordo totalmente","強くそう思う","非常同意","Tout à fait d'accord"
QID37_Answer8,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","分からない","我不知道或不适用","Je ne sais pas ou n/c"
QID37_Choice1,"I feel burned out from my work.","Me siento agotado por mi trabajo.","Sinto-me esgotado em meu trabalho.","仕事で燃え尽きた感じがする。","工作让我倦怠。","Je me sens épuisé par mon travail."
QID37_Choice2,"I feel exhausted.","Me siento exhausto.","Sinto-me exausto.","疲れていると感じる。","我感到疲惫。","Je me sense épuisé par mon travail."
QID37_Choice3,"I am indifferent or cynical about my work.","Me siento indiferente o cínico sobre mi trabajo.","Sou indiferente ou cínico em relação ao meu trabalho.","仕事に対して無関心であるか、冷めている","我对工作漠不关心或消极怀疑。","Je suis indifférent ou cynique à propos de mon travail."
QID37_Choice4,"I feel like I am ineffective in my work.","Siento que soy ineficaz en mi trabajo.","Sinto que sou ineficaz em meu trabalho.","仕事がうまくいっていないと感じている。","我觉得自己的工作效率很低。","J’ai l’impression d’être inefficace dans mon travail."
QID37_Choice5,"My feelings about work negatively affect my life outside of work.","Mis sentimientos sobre el trabajo afectan negativamente mi vida fuera de él.","Meus sentimentos em relação ao trabalho afetam negativamente minha vida fora do trabalho.","仕事に対する気持ちが、仕事以外の生活に悪影響を与えている。","我的工作感受给我工作之外的生活带来负面影响。","Mes sentiments à l’égard du travail ont une incidence négative sur ma vie en dehors du travail."
QID37_QuestionText,"<p>Please rate how strongly you agree or disagree with the following statements:<br></p>","<p>Por favor, califica qué tan fuertemente estás de acuerdo o en desacuerdo con las siguientes afirmaciones:<br></p>","<p>Por favor, avalie o quanto você concorda ou discorda das seguintes afirmações:<br></p>","<p>以下の記述にどの程度同意するか、または同意しないか、評価してください::<br></p>","<p>请评价您对以下说法同意或不同意的程度：<br></p>","<p>Veuillez indiquer dans quelle mesure vous êtes d’accord ou en désaccord avec les énoncés suivants :<br></p>"
QID38_QuestionText,"<p><b>We're on the last set of questions! Over the next few pages, tell us about yourself.</b></p><p><br></p><p>This data is only used for research purposes. This survey is anonymous and is only reported anonymously and in aggregate.</p>","<p><b>¡Estamos llegando al final de las preguntas! En las próximas páginas, cuéntanos sobre ti.</b></p><p><br></p><p> Estos datos se utilizan únicamente con fines investigativos. Esta encuesta es anónima y se informara solo de forma anónima y en conjunto con otras.</p>","<p><b>Estamos no último conjunto de perguntas! Nas próximas páginas, fale-nos sobre você.</b></p><p><br></p><p>Esses dados são usados somente para fins de pesquisa. Esta pesquisa é anônima e é relatada apenas de forma anônima e agregada.</p>","<p><b>残された質問はあとわずかです！次の数ページで、あなたについて教えてください。</b></p><p><br></p><p>Tこのデータは研究目的でのみ使用されます。この調査は匿名であり、匿名で集計されたもののみが報告されます。</p>","<p><b>我们来到了最后一组问题！在接下来的几页中，请向我们介绍您自己。</b></p><p><br></p><p>这些数据仅供研究目的。本调查匿名进行，并仅以匿名方式汇总报告。","<p><b>Nous en sommes à la dernière série de questions ! Au cours des prochaines pages, parlez-nous de vous.</b></p><p><br></p><p>Ces données ne sont utilisées qu’à des fins de recherche. Cette enquête est anonyme et n’est rapportée que de manière anonyme et agrégée.</p>"
QID39_Choice1,"Man","Hombre","Homem","男性","男性","Homme"
QID39_Choice5,"Woman","Mujer","Mulher","女性","女性","Femme"
QID39_Choice6,"Non-Binary","No-binario o no conforme a las normas de género","Não binário, gênero queer ou gênero não conforme","ノンバイナリー、クィア、ノンコンフォーミング","非二元性别，酷儿性别或非常规性别","Non-binaire, genderqueer, ou genre non-conforme"
QID39_Choice7,"Prefer not to say","Prefiero no decirlo","Prefiro não dizer","答えたくない","不愿回答","Je préfère ne pas répondre"
QID39_Choice8,"Or, in your own words","O en tus propias palabras","Ou, em suas próprias palavras","その他、自由にお答えください","或者，请您自己描述","Ou, avec vos propres mots"
QID39_QuestionText,"Which of the following describe you, if any? <br><i><br>Please check all that apply.</i>","¿Cuál de las siguientes opciones te describe mejor? Por favor, marca todas las que correspondan.","Quais dos seguintes itens te identifica, se houver algum? Marque todas as opções aplicáveis.","次のうち、当てはまるものすべてにチェックを入れてください。","您符合以下哪项描述（如有）？请选择所有适用项。","Lequel des énoncés suivants vous décrit, le cas échéant? Veuillez cocher toutes les réponses qui s'appliquent."
QID43_Choice1,"African","Africano","Africano","アフリカ人","非洲人","Africain"
QID43_Choice10,"Asian","Asiático","Asiático","アジア人","亚洲人","Asiatique"
QID43_Choice11,"Biracial","Birracial","Biracial","異人種間","双种族人","Biracial"
QID43_Choice12,"Black","Negro","Negro","黒","黑人","Noir"
QID43_Choice13,"Caribbean","Caribeño","Caribenho","カリブ海","加勒比人","Caribéen"
QID43_Choice14,"Central American","Centroamericano","Centro-americano","中央アメリカ","中美洲人","d'Amérique centrale"
QID43_Choice15,"Central Asian","Asia Central","Asiático central","中央アジア","中亚人","d'Asie centrale"
QID43_Choice16,"East Asian","Asia Oriental","Leste Asiático","東アジア","东亚人","Est-asiatique"
QID43_Choice17,"Ethnoreligious group","Grupo etnorreligioso","Grupo etnoreligioso","民族宗教団体","种族宗教团体","Groupe ethnoreligieux"
QID43_Choice18,"European","Europeo","Europeu","ヨーロッパ人","欧洲人","Européen"
QID43_Choice19,"Hispanic or Latino/a","Hispano o Latino/a","Hispânico ou latino-americano","ヒスパニックまたはラテン系/a","西班牙人或拉美人","Hispanique ou Latino/a"
QID43_Choice20,"Indian","Indio","Indiano","インド人","印度人","Indien"
QID43_Choice21,"Indigenous (such as Native American or Indigenous Australian)","Indígena (como nativo americano o indígena australiano)","Indígena (como nativo americano ou indígena australiano)","先住民 (ネイティブ アメリカンやオーストラリア先住民など)","原住民（如美国土著或澳大利亚原住民）","Autochtone (comme les Amérindiens ou les Australiens autochtones)"
QID43_Choice22,"Middle Eastern","Del Medio Oriente","Oriente Médio","中東","中东人","du Moyen-orient"
QID43_Choice23,"Multiracial","Multirracial","Multirracial","多民族","多种族人","Multiracial"
QID43_Choice24,"North African","Norteafricano","Norte-africano","北アフリカ","北非人","Nord-africain"
QID43_Choice25,"North American","Norteamericano","Norte-americano","北米","北美人","Nord-américain"
QID43_Choice26,"Pacific Islander","Isleño del Pacífico","Ilhas do Pacífico","パシフィックアイランダー","太平洋岛民","Insulaire du Pacifique"
QID43_Choice27,"South American","Sudamericano","Sul-americano","南米","南美人","Sud-américain"
QID43_Choice28,"South Asian","Del sur de Asia","Sul-asiático","南アジア人","南亚人","Sud-Asiatique"
QID43_Choice29,"Southeast Asian","Sudeste Asiático","Sudeste Asiático","東南アジア","东南亚人","d'Asie du Sud-Est"
QID43_Choice30,"White","Blanco","Branco","白","白人","Blanc"
QID43_Choice31,"I don't know","No lo sé","Não sei","わからない","我不知道","Je ne sais pas"
QID43_Choice32,"Or, in your own words:","O en sus propias palabras:","Ou, em suas próprias palavras:","または、あなた自身の言葉で次のように言います。","或者，请您自行说明：","Ou, dans vos propres mots :"
QID43_Choice33,"Prefer not to say","Prefiero no decirlo","Prefiro não dizer","答えたくない","不愿回答","Je préfère ne pas répondre"
QID43_QuestionText,"Which of the following describes you, if any? <i>Please check all that apply.</i>","¿Cuál de las siguientes opciones te describe, si alguna? <i>Por favor marca todas las que correspondan.</i>","Qual das seguintes opções o descreve, se houver alguma? <i>Por favor, marque todas as opções aplicáveis.</i>","次にうち、あなたに当てはまるものはどれですか？ <i>当てはまるものはすべてチェックしてください。</i>","以下哪项可准确描述您自己（如有）？<i>请勾选所有适用项。</i>","Lequel des énoncés suivants vous décrit, le cas échéant ? <i>Veuillez cocher toutes les cases qui s’appliquent.</i>"
QID44_Choice1,"I am blind / have difficulty seeing","Soy ciego / Tengo dificultad en la visión","Sou cego / tenho dificuldade para ver","目が見えない/見えにくい","我是盲人/有视力障碍","Je suis aveugle / malvoyant"
QID44_Choice4,"I am deaf / hard of hearing","Soy sordo / Tengo dificultad en la audición","Sou surdo / deficiente auditivo","耳が聞こえない / 聞きにくい","我是聋人/有听力障碍","Je suis sourd / malentendant"
QID44_Choice5,"I am unable to / find it difficult to type","No puedo / tengo dificultad para tipear","Não consigo / tenho dificuldade para digitar","文字が打てない / 文字を打つのが苦手だ","我无法打字/有打字障碍","Je n’arrive pas / j’ai du mal à taper"
QID44_Choice6,"I am unable to / find it difficult to walk or stand without assistance","No puedo / tengo dificultad para caminar o pararme sin ayuda","Não consigo / tenho dificuldade para andar ou ficar de pé sem ajuda","一人では立てない / 立つのが難しい","如果没有辅助，我无法行走或站立/有行走或站立障碍","Je suis incapable / j’ai du mal à marcher ou à me tenir debout sans aide"
QID44_Choice7,"Or, in your own words:","O en sus propias palabras:","Ou, em suas próprias palavras:","その他:","或者，请您自行说明：","Ou, dans vos propres mots :"
QID44_Choice8,"Prefer not to say","Prefiero no decirlo","Prefiro não dizer","答えたくない","不愿回答","Je préfère ne pas dire"
QID44_Choice9,"None of the above apply","Ninguna de las mencionadas","Nenhuma das opções acima se aplica","上記はすべて当てはまらない","以上均不适用","Aucune de ces réponses ne s'applique"
QID44_QuestionText,"Which of the following describe you, if any? ➘<p>&nbsp;</p>➘<p><i>Please check all that apply.</p>","¿Cuál de las siguientes afirmaciones lo describe, si fuera así?➘<p>&nbsp;</p>➘<p><i>Por favor seleccione todas las que aplican.</p>","Quais dos seguintes itens o descrevem, se houver algum? ➘<p>&nbsp;</p>➘<p><i>Por favor, marque todas as opções que se aplicam.</p>","次のうち、あなたについてふさわしいのはどれですか?&nbsp;➘<p>&nbsp;</p>➘<p><i>当てはまるものすべてにチェックを入れてください。</p>","以下哪项可准确描述您自己（如有）？➘<p>&nbsp;</p>➘<p><i>请勾选所有适用项。","Lequel des énoncés suivants vous décrit, le cas échéant ? ➘ ➘<p><i>Veuillez cocher toutes les cases qui s’appliquent.</p><p>&nbsp;</p>"
QID45_Choice1,"Developer, full-stack","Desarrollador, pila completa","Desenvolvedor, full-stack","開発者、フルスタック","开发者，全栈","Développeur, full-stack"
QID45_Choice18,"Other (please specify)","Otros (especificar)","outro (por favor, especifique)","その他（具体的にご記入ください）","其他（请注明）","Autre (veuillez préciser)"
QID45_Choice19,"Prefer not to answer","Prefiero no responder","Prefiro não responder","答えたくありません","不想回答","préfère ne pas répondre"
QID45_Choice21,"Developer, back-end","Desarrollador, back-end","Desenvolvedor, back-end","開発者、バックエンド","开发人员、后端","Développeur, back-end"
QID45_Choice22,"Developer, front-end","Desarrollador, front-end","Desenvolvedor, front-end","開発者、フロントエンド","开发人员、前端","Développeur, front-end"
QID45_Choice23,"Developer, desktop or enterprise applications","Aplicaciones de desarrollador, de escritorio o empresariales","Aplicativos para desenvolvedores, desktop ou corporativos","開発者、デスクトップまたはエンタープライズ アプリケーション","开发人员、桌面或企业应用程序","Applications de développement, de bureau ou d'entreprise"
QID45_Choice24,"Developer, mobile","Desarrollador, móvil","Desenvolvedor, celular","開発者、モバイル","开发者，移动","Développeur, mobile"
QID45_Choice25,"Engineering manager","Director de Ingeniería","Gerente de engenharia","技術管理者","工程经理","Directeur de l'Ingénierie"
QID45_Choice26,"Student","Alumno","Estudante","学生","学生","Étudiant"
QID45_Choice27,"Developer, embedded applications or devices","Desarrollador, aplicaciones o dispositivos integrados","Desenvolvedor, aplicativos ou dispositivos incorporados","開発者、組み込みアプリケーションまたはデバイス","开发人员、嵌入式应用程序或设备","Développeur, applications ou appareils embarqués"
QID45_Choice28,"Data scientist or machine learning specialist","Científico de datos o especialista en aprendizaje automático.","Cientista de dados ou especialista em aprendizado de máquina","データサイエンティストまたは機械学習スペシャリスト","数据科学家或机器学习专家","Data scientist ou spécialiste de l'apprentissage automatique"
QID45_Choice29,"DevOps specialist","Especialista en DevOps","Especialista DevOps","DevOpsスペシャリスト","开发运营专家","Spécialiste DevOps"
QID45_Choice30,"Academic researcher","investigador academico","Pesquisador acadêmico","学術研究者","学术研究员","Chercheur universitaire"
QID45_Choice31,"Research & Development role","Función de investigación y desarrollo","Função de Pesquisa e Desenvolvimento","研究開発の役割","研究与开发角色","Rôle de Recherche et Développement"
QID45_Choice32,"Senior Executive (C-Suite, VP, etc.)","Ejecutivo senior (C-Suite, VP, etc.)","Executivo Sênior (C-Suite, VP, etc.)","上級管理職 (経営幹部、副社長など)","高级管理人员（首席高管、副总裁等）","Cadre supérieur (C-Suite, VP, etc.)"
QID45_Choice33,"Data Engineer","Ingeniero de datos","Engenheiro de dados","データエンジニア","数据工程师","Ingénieur de données"
QID45_Choice34,"Cloud infrastructure engineer","ingeniero de infraestructura en la nube","Engenheiro de infraestrutura em nuvem","クラウドインフラエンジニア","云基础设施工程师","Ingénieur infrastructure cloud"
QID45_Choice35,"Developer, game or graphics","Desarrollador, juego o gráficos.","Desenvolvedor, jogo ou gráfico","開発者、ゲームまたはグラフィックス","开发商、游戏或图形","Développeur, jeu ou graphisme"
QID45_Choice36,"Data analyst","Analista de datos","Analista de informações","データアナリスト","数据分析师","Analyste de données"
QID45_Choice37,"Business analyst","Analista de negocios","Analista de negócios","ビジネスアナリスト","业务分析师","Analyste d'affaires"
QID45_Choice38,"System administrator","Administrador de sistema","Administrador do sistema","システム管理者","系统管理员","Administrateur du système"
QID45_Choice39,"Project manager","Gerente de proyecto","Gestor de projeto","プロジェクトマネージャー","专案经理","Chef de projet"
QID45_Choice40,"Developer, QA or test","Desarrollador, control de calidad o prueba","Desenvolvedor, controle de qualidade ou teste","開発者、QA、またはテスト","开发人员、QA 或测试","Développeur, QA ou test"
QID45_Choice41,"Security professional","Profesional de seguridad","Profissional de segurança","セキュリティの専門家","安全专业","Professionnel de la sécurité"
QID45_Choice42,"Product manager","Gerente de producto","Gerente de produto","プロダクトマネージャー","产品经理","Chef de produit"
QID45_Choice43,"Site Reliability Engineer","Ingeniero de confiabilidad del sitio","Engenheiro de Confiabilidade do Site","サイト信頼性エンジニア","站点可靠性工程师","Ingénieur Fiabilité des Sites"
QID45_Choice44,"Educator","Educador","Educador","教育者","教育家","Éducateur"
QID45_Choice45,"Scientist","Científico","Cientista","科学者","科学家","Scientifique"
QID45_Choice46,"Developer Experience","Experiencia del desarrollador","Experiência do desenvolvedor","開発者のエクスペリエンス","开发者经验","Expérience du développeur"
QID45_Choice47,"Blockchain Engineer","Ingeniero de cadena de bloques","Engenheiro Blockchain","ブロックチェーンエンジニア","区块链工程师","Ingénieur blockchain"
QID45_Choice48,"Hardware Engineer","Ingeniero en hardware","Engenheiro de hardware","ハードウェアエンジニア","硬件工程师","Ingénieur en matériel"
QID45_Choice49,"Designer","Diseñador","Designer","デザイナー","设计师","Designer"
QID45_Choice50,"Database administrator","Administrador de base de datos","Administrador de banco de dados","データベース管理者","数据库管理员","Administrateur de base de données"
QID45_Choice51,"Developer Advocate","Defensor del desarrollador","Advogado do desenvolvedor","開発者擁護者","开发者倡导者","Défenseur des développeurs"
QID45_Choice52,"Marketing professional","Profesional de marketing","Profissional de marketing","マーケティングプロフェッショナル","营销专业","Professionnel du marketing"
QID45_Choice53,"Sales professional","Ventas profesionales","Profissional de vendas","営業プロフェッショナル","销售专业","Professionnel de la vente"
QID45_QuestionText,"Which of the following describes your <b>current job</b>, the one you do most of the time? ➘<p>&nbsp;</p>➘<p><i>Please select only one.</i></p>","¿Cuál de las siguientes opciones describe mejor su rol?","Qual das seguintes opções melhor descreve sua função?","あなたの役割に最も近いものはどれですか？","以下哪项最恰当地描述了您的职责？","Lequel des énoncés suivants décrit le mieux votre rôle ?"
QID47_QuestionText,"How many <b>years</b> of working <b>experience</b> do you have?","¿Cuántos <b>años</b> de <b>experiencia</b> laboral tienes?","Quantos <b>anos</b> de <b>experiência</b> profissional você tem?","これまでの職務<b>経験</>は<b>何年</b>ですか？","您有多少<b>年</b>的工作<b>经验</b>？","Combien <b>d’années</b> <b>d’expérience</b> professionnelle avez-vous ?"
QID49_QuestionText,"Welcome to DORA's worldwide industry survey for 2024.➘We are interested in understanding your work and your workplace.<br><br>There are no right or wrong answers.<br><br>We recommend setting aside between 10 and 15 minutes to complete.<br><br>If you need to take a break, you can always leave the survey and come back.<br><br>If you don't know an answer, none are applicable to you, or you don't want to answer, you can select ""I don't know or NA"" or ""Prefer not to answer"" and your responses for that question will be discarded.<br><br><b>Thank you very much for your time in helping us understand what makes technology-driven teams better!</b><p><b><i></i></b></p>","Bienvenido a la encuesta de la industria mundial <strong>DORA para 2024.</strong> Estamos interesados en entender cómo realizas tu trabajo y cómo es tu lugar de trabajo.<br />➘<br />➘No hay respuestas correctas o incorrectas. <br />➘<br />➘La encuesta debería tomar aproximadamente 10-15 minutos en completarse.<br />➘<br />➘Si necesitas tomar un descanso, siempre puedes salir de la encuesta y volver más tarde.<br />➘<br />➘Si no sabes la respuesta, ninguna de las opciones es aplicable o no quieres responder, puedes seleccionar ""No lo sé o NA"" o ""Prefiero no responder"" y las respuestas para esa pregunta serán descartadas. ➘<p><br />➘<b><i>¡Muchas gracias por tu tiempo para ayudarnos a comprender qué hace que la tecnología sea mejor!</i></b></p>➘➘<p> </p>➘","Bem-vindo à pesquisa da indústria mundial <strong>Accelerate State of DevOps para 2024</strong>. Estamos interessados em entender como você faz seu trabalho e como é seu local de trabalho.<br />➘<br />➘Não há respostas certas ou erradas. <br />➘<br />➘A pesquisa deve levar cerca de 15 minutos para ser concluída.<br />➘<br />➘Se precisar de fazer uma pausa, pode sempre sair da pesquisa e voltar.<br />➘<br />➘Se você não souber uma resposta, nenhuma se aplica a você ou não quiser responder, selecione ""Não sei ou NA"" ou ""Prefiro não responder"" e suas respostas para essa pergunta serão descartadas.  <br />➘<br />➘<b><i>Muito obrigado pelo seu tempo em nos ajudar a entender o que torna a tecnologia melhor! </i></b>➘<p> </p>➘","2024年の<b>Accelerate State of DevOps</b> worldwide industry surveyへようこそ。私たちは、皆さんがどのように仕事をし、どのような職場なのかを理解することに興味があります。<br />➘<br />➘回答には正しい答えも間違った答えもありません。 アンケートは15分程度で完了します。 <br />➘<br />➘休憩が必要な場合は、いつでもアンケートを中断して、また戻ってくることができます。<br />➘<br />➘答えがわからない、該当するものがない、答えたくないという場合は、「わからないもしくは該当しない」または「回答しない」を選択すれば、その質問に対する回答は破棄されます。 ➘<p><br />➘<b><i>テクノロジーをより良いものにするための理解を深めるためにお時間を割いていただきありがとうございます。</i></b></p>➘➘<p> </p>➘","欢迎参加 <strong>DORA 2024 </strong>年全球行业调查。 我们有兴趣了解您的工作和工作场所。<br />➘<br />➘答案没有正确或错误之分。<br />➘<br />➘我们建议留出 10 到 15 分钟的时间完成。<br />➘<br />➘如果您需要休息一下，您可以随时离开调查并回来。<br />➘<br />➘如果您不知道答案，则没有一个答案适合您，或者您不想回答，您可以选择“我不知道或不适用”或“不想回答”，您对该问题的回答将被丢弃。<br />➘<br />➘<b>非常感谢您您花时间帮助我们了解如何让技术驱动的团队变得更好！</b>➘<p> </p>➘","Bienvenue dans l'enquête internationale<strong> </strong><strong>Accelerate sur l'état de DevOps de 2024</strong>. Nous souhaitons comprendre comment vous travaillez et à quoi ressemble votre environnement de travail.<br />➘<br />➘Il n'y a pas de bonnes ou de mauvaises réponses. <br />➘<br />➘L'enquête devrait prendre environ 15 minutes. <br />➘<br />➘Si vous avez besoin de faire une pause, vous pouvez toujours quitter l'enquête et y revenir. <br />➘<br />➘Si vous n'avez pas de réponse, si aucune ne s'applique à votre situation ou si vous ne voulez pas répondre, vous pouvez sélectionner la réponse ""Je ne sais pas ou N. A."" ou ""Je préfère ne pas répondre"" et vos réponses à cette question ne seront pas prises en compte.➘<p><br />➘<b><i>Merci beaucoup de nous aider à comprendre ce qui rend la technologie meilleure  !</i></b></p>➘➘<p> </p>➘"
QID6_Choice1,"Just me - I am a freelancer, sole proprietor, etc.","1 a 4","1 a 4","1名から4名","1 至 4 人","1 à 4 personnes"
QID6_Choice12,"2 to 9 employees","5 a 9","5 a 9","5名から9名","5 至 9 人","5 à 9 personnes"
QID6_Choice13,"10 to 19 employees","10 a 19","10 a 19","10名から19名","10 至 19 人","10 à 19 personnes"
QID6_Choice14,"20 to 99 employees","20 a 99","20 a 99","20名から99名","20 至 99 人","20 à 99 personnes"
QID6_Choice15,"100 to 499 employees","100 a 499","100 a 499","100名から499名","100 至 499 人","100 à 499 personnes"
QID6_Choice16,"500 to 999 employees","500 a 1.999","500 a 1.999","500名から1999名","500 至 1999 人","500 à 1999 personnes"
QID6_Choice17,"1,000 to 4,999 employees","2.000 a 4.999","2.000 a 4.999","2000名から4999名","2000 至 4999 人","2000 à 4999 personnes"
QID6_Choice18,"5,000 to 9,999 employees","5.000 a 9.999","5.000 a 9.999","5000名から9999名","5000 至 9999 人","5000 à 9999 personnes"
QID6_Choice19,"10,000 or more employees","10.000 o más","10.000 ou mais","10,000人以上","10000 人以上","10.000 personnes ou plus"
QID6_QuestionText,"<p>Approximately how many people are employed by the <b>organization</b> you currently work for?➘	</p>","¿Qué tan grande es la compañía para la que trabaja?","Qual é o tamanho da empresa em que você trabalha?","お勤めの会社の従業員数は？","您工作的公司规模是多少？","Quelle est la taille de l'entreprise dans laquelle vous travaillez ?"
QID60_Answer1,"Strongly disagree","Totalmente en desacuerdo","Discordo totalmente","強くそう思わない","非常不同意","Fortement en désaccord"
QID60_Answer2,"Disagree","Mayormente en desacuerdo","Discordo em grande parte","ほとんどそう思わない","基本不同意","Plutôt en désaccord"
QID60_Answer3,"Somewhat disagree","Algo en desacuerdo","Discordo um pouco","ややそう思わない","有点不同意","Un peu en désaccord"
QID60_Answer4,"Neither agree nor disagree","Ni de acuerdo ni en desacuerdo","Nem concordo nem discordo","どちらともいえない","既不同意也不反对","Ni en accord ni en désaccord"
QID60_Answer5,"Somewhat agree","Algo de acuerdo","Concordo um pouco","ややそう思う","有点同意","Un peu d'accord"
QID60_Answer6,"Agree","Mayormente de acuerdo","Concordo em grande parte","ほとんどそう思う","基本同意","Plutôt d'accord"
QID60_Answer7,"Strongly agree","Totalmente de acuerdo","Concordo totalmente","強くそう思う","非常同意","Tout à fait d'accord"
QID60_Answer8,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","分からない","我不知道或不适用","Je ne sais pas ou n/c"
QID60_Choice1,"All developers on my team push code to the trunk or main branch at least daily.","Todos los desarrolladores en mi equipo suben código al tronco principal (main) o rama principal (main branch) al menos una vez al día.","Todos os programadores da minha equipe enviam código para o tronco ou para o ramo principal pelo menos diariamente.","全ての開発者は、少なくとも毎日、トランクブランチまたはメインブランチにコードをプッシュします。","我们团队的所有开发人员至少每天都会向主干或主分支推送代码。","Tous les développeurs de mon équipe envoient du code vers le tronc ou la branche principale au moins une fois par jour."
QID60_Choice3,"Our team is not subject to code freezes when no one can push to trunk or main.","Nuestro equipo no está sujeto a congelamientos de código donde nadie puede subir código al tronco principal (main) o rama principal (main branch).","Nossa equipe não está sujeita a congelamentos de código quando ninguém pode fazer envio para o tronco ou para a rede principal.","私たちのチームは、トランクやメインブランチへのプッシュができないコードフリーズがない状態です。","如果无人能向主干或主分支推送代码，我们的团队不会进入代码冻结阶段。","Notre équipe n’est pas soumise à des blocages de code lorsque personne ne peut pousser vers le tronc ou le principal."
QID60_QuestionText,"&nbsp;","&nbsp;","&nbsp;","&nbsp;","&nbsp;","&nbsp;"
QID80_QuestionText,"Google cloud dora","Google Cloud DORA","Google Cloud DORA","Google Cloud DORA","Google Cloud DORA","Google Cloud DORA"
